sno,season,transect,tcode,eventDate,fielddate,tlength,verbatimIdentification,vernacularName,scientificName,taxonRank,taxonRemarks,verbatimCoordinateSystem,verbatimSRS,georeferenceRemarks,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLatitude,habitat,individualCount,occurrenceStatus,occurrenceRemarks
94,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718200,1144030,76.9927054295469,10.3431118105754,eucalyptus,1,present,NA
95,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718396,1144194,76.9945040048939,10.3445831132709,tea,1,present,NA
96,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718789,1144845,76.9981288129562,10.3504451700018,tea,1,present,NA
97,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718419,1144324,76.9947213868978,10.3457568661181,tea,1,present,NA
98,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718503,1142965,76.9954106205038,10.3334682944411,tea,1,present,NA
99,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718804,1142748,76.9981458574028,10.3314898473608,tea,1,present,NA
100,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718759,1142757,76.9977355985975,10.3315737418774,tea,1,present,NA
101,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718627,1146090,76.9967211720938,10.3617077160314,forest_tea,1,present,NA
102,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718721,1145964,76.9975720975626,10.3605634926409,forest_tea,1,present,NA
103,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718762,1145749,76.9979340788708,10.3586178165632,forest_tea,1,present,NA
104,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,pill millipede,Pill millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718783,1145714,76.9981237848994,10.3583002663705,forest_tea,1,present,NA
105,monsoon,Balaji Temple,b6,2011-08-31,31/08/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718620,1146090,76.9966572679493,10.3617081127815,forest_tea,1,present,NA
106,monsoon,Balaji Temple,b7,2011-09-08,08/09/2011,6.7,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718878,1145459,76.9989764374238,10.3559899747581,forest_tea,1,present,NA
107,monsoon,Balaji Temple,b7,2011-09-08,08/09/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718752,1145786,76.9978449068722,10.358952820753,forest_tea,1,present,NA
108,monsoon,Balaji Temple,b7,2011-09-08,08/09/2011,6.7,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718451,1146557,76.9951411565956,10.3659388334986,forest_tea,1,present,NA
109,monsoon,Balaji Temple,b7,2011-09-08,08/09/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718852,1145041,76.9987151489714,10.3522132133214,eucalyptus_tea,1,present,LYCODON?
110,monsoon,Balaji Temple,b7,2011-09-08,08/09/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718878,1145082,76.9989548473125,10.352582331934,tea,1,present,NA
111,monsoon,Balaji Temple,b8,2011-09-16,16/09/2011,6.7,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718850,1142732,76.9985648442811,10.3313426238067,tea,1,present,NA
112,monsoon,Balaji Temple,b8,2011-09-16,16/09/2011,6.7,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718706,1144629,76.9973587657551,10.3484974797473,tea,1,present,NA
113,monsoon,Balaji Temple,b8,2011-09-16,16/09/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718136,1143975,76.9921180605369,10.342618285164,eucalyptus,1,present,NA
114,monsoon,Balaji Temple,b8,2011-09-16,16/09/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718270,1144113,76.9933491696294,10.3438580842127,tea,1,present,NA
115,monsoon,Balaji Temple,b8,2011-09-16,16/09/2011,6.7,frog,Purple frog,Nasikabatrachus sahyadrensis,species,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718420,1146709,76.9948668459232,10.3673144958968,forest_tea,1,present,PURPLE FROG!!
116,monsoon,Balaji Temple,b8,2011-09-16,16/09/2011,6.7,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718876,1145322,76.9989503329146,10.3547517671248,forest_tea,1,present,NA
117,monsoon,Balaji Temple,b8,2011-09-16,16/09/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718885,1145277,76.9990299162387,10.3543445089743,forest,1,present,NA
118,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718438,1143465,76.9948457999361,10.3379914025496,tea,1,present,NA
119,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,caterpillar,Caterpillar,Lepidoptera,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718181,1143605,76.9925077560421,10.3392713579367,eucalyptus,1,present,NA
120,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718422,1143455,76.9946991735801,10.3379019177558,tea,1,present,NA
121,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718410,1143639,76.9946001299201,10.3395657483421,tea,1,present,NA
122,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718717,1145942,76.9975343212937,10.360364864842,forest_tea,1,present,NA
123,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,grasshopper,Grasshopper,Orthoptera,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718224,1143604,76.992900226125,10.3392598919439,tea,1,present,NA
124,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718251,1144097,76.9931748122752,10.3437145353751,tea,1,present,NA
125,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,pill millipede,Pill millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718330,1143662,76.9938711588702,10.3397781616583,tea,1,present,NA
126,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,pill millipede,Pill millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718787,1145687,76.9981587549146,10.358055990813,forest_tea,1,present,NA
127,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718460,1146685,76.9952306457025,10.3670952969116,forest_tea,1,present,NA
128,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,skink,Skink,Scincidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718776,1145725,76.9980605114176,10.3584000905445,forest_tea,1,present,NA
129,monsoon,Balaji Temple,b9,2011-09-24,24/09/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718797,1145018,76.9982117442402,10.3520084371353,eucalyptus_tea,1,present,NA
130,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718759,1145753,76.997906920719,10.3586541420289,forest_tea,1,present,NA
131,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718599,1146158,76.9964694478405,10.362323944748,forest_tea,1,present,NA
132,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718460,1146370,76.9952126197604,10.3642480576715,forest_tea,1,present,NA
133,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718461,1146652,76.9952378863445,10.3667969580658,forest_tea,1,present,NA
134,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718253,1144099,76.9931931836875,10.3437325001675,tea,1,present,NA
135,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718797,1145021,76.9982119159416,10.3520355536728,eucalyptus_tea,1,present,NA
136,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,grasshopper,Grasshopper,Orthoptera,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718504,1143153,76.9954304750393,10.3351675457278,tea,1,present,NA
137,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,grasshopper,Grasshopper,Orthoptera,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718560,1146239,76.9961180456369,10.3630583018705,forest_tea,1,present,NA
138,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,calotes,Calotes,Calotes grandisquamis,species,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718407,1146497,76.9947360349005,10.3653989947344,forest_tea,1,present,green calotes1
139,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718447,1143473,76.9949284128144,10.3380632050303,tea,2,present,NA
140,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718787,1145009,76.9981199404157,10.3519276541981,eucalyptus_tea,1,present,NA
141,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718740,1145817,76.9977371330053,10.3592337052716,forest_tea,1,present,NA
142,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718442,1146379,76.9950488082488,10.3643304270451,forest_tea,1,present,NA
143,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,skink,Skink,Scincidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718122,1143834,76.9919822227506,10.3413445924734,eucalyptus,1,present,NA
144,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,skink,Skink,Scincidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718221,1144061,76.9928988991432,10.3433908300332,eucalyptus,1,present,NA
145,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718317,1143674,76.9937531722276,10.3398873624071,tea,5,present,NA
146,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718449,1143477,76.9949468980407,10.3380992475147,tea,4,present,NA
147,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718507,1143154,76.9954579173091,10.3351764150988,tea,1,present,NA
148,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718225,1144064,76.9929355848653,10.3434177207819,eucalyptus,1,present,NA
149,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718412,1144310,76.9946566865553,10.3456307177013,tea,1,present,NA
150,monsoon,Balaji Temple,b10,2011-10-02,02/10/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718791,1145015,76.9981567992967,10.351981660608,eucalyptus_tea,1,present,NA
151,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718707,1145868,76.9974387930755,10.3596965572069,forest_tea,1,present,coral snake1
152,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718858,1145044,76.9987700939883,10.3522399897365,eucalyptus_tea,1,present,NA
153,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718547,1142788,76.9958021691793,10.3318659286609,tea,3,present,NA
154,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718399,1144227,76.994533274818,10.3448812264162,tea,1,present,NA
155,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718638,1146095,76.9968218791313,10.3617522867817,forest_tea,1,present,NA
156,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718850,1142730,76.9985647300271,10.3313245460959,tea,1,present,NA
157,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718578,1144472,76.9961813089281,10.3470856248487,tea,1,present,NA
158,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718625,1144558,76.9966152757728,10.3478603067834,tea,1,present,NA
159,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718646,1144579,76.9968081803758,10.3480489340659,tea,3,present,NA
160,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718677,1144595,76.9970920870263,10.3481918007578,tea,1,present,NA
161,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718777,1144790,76.9980161200092,10.3499487132494,tea,1,present,NA
162,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718902,1145204,76.9991809272456,10.3536837096783,forest,1,present,NA
163,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718883,1145297,76.9990128037713,10.3545253991849,forest,1,present,NA
164,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718843,1145563,76.9986628791686,10.3569319989877,forest_tea,1,present,NA
165,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718588,1142807,76.9961775138644,10.3320353507646,tea,1,present,NA
166,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718747,1145804,76.9978002921944,10.3591158034274,forest_tea,1,present,NA
167,monsoon,Balaji Temple,b11,2011-10-13,13/10/2011,6.7,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718708,1145864,76.9974476931558,10.3596603451347,forest_tea,1,present,NA
