transect,verbatimroute,sno,canopycover,canopyoverlap,verticaloverlap,habcode,habno,longitude,latitude
Attakatti - 1 hpb,at to 1 hb,9,1,1,0,ff,3,76.9851474932,10.4460519416
Attakatti - 1 hpb,at to 1 hb,10,1,1,0,ff,3,76.9851028278,10.4462696932
Attakatti - 1 hpb,at to 1 hb,11,1,2,1,ff,3,76.9850578349,10.4464842307
Attakatti - 1 hpb,at to 1 hb,12,0,0,0,ff,3,76.985037168,10.4467082417
Attakatti - 1 hpb,at to 1 hb,13,0,0,0,ff,3,76.9848818232,10.4468617758
Attakatti - 1 hpb,at to 1 hb,14,0,0,0,ff,3,76.9848147023,10.4470760948
Attakatti - 1 hpb,at to 1 hb,15,1,1,0,ff,3,76.9846719576,10.44725063
Attakatti - 1 hpb,at to 1 hb,16,0,0,0,ff,3,76.9844654658,10.4473334076
Attakatti - 1 hpb,at to 1 hb,17,0,0,0,ff,3,76.9844620712,10.4474113074
Attakatti - 1 hpb,at to 1 hb,18,0,0,0,ff,3,76.984685978,10.4473693022
Attakatti - 1 hpb,at to 1 hb,19,1,1,0,ff,3,76.9848948828,10.4472853142
Attakatti - 1 hpb,at to 1 hb,20,0,0,0,ff,3,76.9850827731,10.4471584184
Attakatti - 1 hpb,at to 1 hb,21,1,1,0,ff,3,76.9852421234,10.4470055524
Attakatti - 1 hpb,at to 1 hb,22,0,0,0,ff,3,76.9853312016,10.4468015743
Attakatti - 1 hpb,at to 1 hb,23,1,1,1,ff,3,76.9854354065,10.4466027218
Attakatti - 1 hpb,at to 1 hb,24,0,0,0,ff,3,76.9855622716,10.4464151064
Attakatti - 1 hpb,at to 1 hb,25,1,2,1,ff,3,76.9856914378,10.4462302129
Attakatti - 1 hpb,at to 1 hb,26,0,0,0,ff,3,76.9859133891,10.4462155257
Attakatti - 1 hpb,at to 1 hb,27,1,1,0,ff,3,76.9861406146,10.4462021773
Attakatti - 1 hpb,at to 1 hb,28,1,1,0,ff,3,76.9863645073,10.4462267788
Attakatti - 1 hpb,at to 1 hb,29,1,2,1,ff,3,76.9863107216,10.4463798702
Attakatti - 1 hpb,at to 1 hb,30,1,2,1,ff,3,76.9860869861,10.4463494155
Attakatti - 1 hpb,at to 1 hb,31,0,0,0,ff,3,76.9858635887,10.446382563
Attakatti - 1 hpb,at to 1 hb,32,0,0,0,ff,3,76.9857387823,10.4465642205
Attakatti - 1 hpb,at to 1 hb,33,1,1,0,ff,3,76.9856864081,10.4467823843
Attakatti - 1 hpb,at to 1 hb,34,1,1,0,ff,3,76.9856843715,10.4470081701
Attakatti - 1 hpb,at to 1 hb,35,1,1,1,ff,3,76.9857057643,10.447233022
Attakatti - 1 hpb,at to 1 hb,36,1,1,1,ff,3,76.9856725062,10.4474554742
Attakatti - 1 hpb,at to 1 hb,37,1,2,1,ff,3,76.9855982836,10.447667173
Attakatti - 1 hpb,at to 1 hb,38,0,0,0,ff,3,76.9854391187,10.4478215622
Attakatti - 1 hpb,at to 1 hb,39,0,0,0,ff,3,76.9852203455,10.4478838827
Attakatti - 1 hpb,at to 1 hb,40,1,1,0,ff,3,76.9850048017,10.4479511303
Attakatti - 1 hpb,at to 1 hb,41,0,0,0,ff,3,76.9847887081,10.4480231939
Attakatti - 1 hpb,at to 1 hb,42,1,1,0,ff,3,76.9845662648,10.448066167
Attakatti - 1 hpb,at to 1 hb,43,1,1,1,ff,3,76.9843398438,10.4480417728
Attakatti - 1 hpb,at to 1 hb,44,0,0,0,ff,3,76.9841152521,10.4480028037
Attakatti - 1 hpb,at to 1 hb,45,1,1,0,ff,3,76.9838874511,10.4479977694
Attakatti - 1 hpb,at to 1 hb,46,0,0,0,ff,3,76.9836618498,10.4480298272
Attakatti - 1 hpb,at to 1 hb,47,1,1,0,ff,3,76.9834500987,10.4481117443
Attakatti - 1 hpb,at to 1 hb,48,1,1,0,ff,3,76.9832327766,10.4481774428
Attakatti - 1 hpb,at to 1 hb,49,0,0,0,ff,3,76.9830110632,10.4482305376
Attakatti - 1 hpb,at to 1 hb,50,0,0,0,ff,3,76.9831308832,10.4483017565
Attakatti - 1 hpb,at to 1 hb,51,1,1,0,ff,3,76.9833508094,10.4482433172
Attakatti - 1 hpb,at to 1 hb,52,0,0,0,ff,3,76.9835684992,10.4481755151
Attakatti - 1 hpb,at to 1 hb,53,1,1,0,ff,3,76.9837912947,10.4481284734
Attakatti - 1 hpb,at to 1 hb,54,0,0,0,ff,3,76.9840130096,10.4481553459
Attakatti - 1 hpb,at to 1 hb,55,0,0,0,ff,3,76.9841991526,10.4482853494
Attakatti - 1 hpb,at to 1 hb,56,0,0,0,ff,3,76.9843855218,10.4484157635
Attakatti - 1 hpb,at to 1 hb,57,0,0,0,ff,3,76.9845868293,10.448521673
Attakatti - 1 hpb,at to 1 hb,58,0,0,0,ff,3,76.9848020858,10.4485894378
Attakatti - 1 hpb,at to 1 hb,59,1,1,0,ff,3,76.9849355753,10.4487515861
Attakatti - 1 hpb,at to 1 hb,60,0,0,0,ff,3,76.9848598775,10.4489528243
Attakatti - 1 hpb,at to 1 hb,61,0,0,0,ff,3,76.9846916645,10.4491025864
Attakatti - 1 hpb,at to 1 hb,62,0,0,0,ff,3,76.9845204483,10.4492506909
Attakatti - 1 hpb,at to 1 hb,63,0,0,0,ff,3,76.984345506,10.4492362054
Attakatti - 1 hpb,at to 1 hb,64,1,1,0,ff,3,76.9843203438,10.4490285712
Attakatti - 1 hpb,at to 1 hb,65,0,0,0,ff,3,76.9842780112,10.4488157207
Attakatti - 1 hpb,at to 1 hb,66,1,1,0,ff,3,76.9842084516,10.4486032887
Attakatti - 1 hpb,at to 1 hb,67,0,0,0,ff,3,76.9840380056,10.4484718268
Attakatti - 1 hpb,at to 1 hb,68,0,0,0,ff,3,76.9838167198,10.4484342086
Attakatti - 1 hpb,at to 1 hb,69,0,0,0,ff,3,76.9835989312,10.448479604
Attakatti - 1 hpb,at to 1 hb,70,0,0,0,ff,3,76.9833947195,10.4485781303
Attakatti - 1 hpb,at to 1 hb,71,0,0,0,ff,3,76.9831710461,10.4486215808
Attakatti - 1 hpb,at to 1 hb,72,0,0,0,ff,3,76.9829623814,10.4486907
Attakatti - 1 hpb,at to 1 hb,73,1,1,0,ff,3,76.9831854612,10.4487142066
Attakatti - 1 hpb,at to 1 hb,74,0,0,0,ff,3,76.98341096,10.4486833478
Attakatti - 1 hpb,at to 1 hb,75,0,0,0,ff,3,76.9836340221,10.448673511
Attakatti - 1 hpb,at to 1 hb,76,0,0,0,ff,3,76.9838512595,10.4486077179
Attakatti - 1 hpb,at to 1 hb,77,0,0,0,ff,3,76.9839799123,10.4487109137
Attakatti - 1 hpb,at to 1 hb,78,0,0,0,ff,3,76.98378307,10.4486396609
Attakatti - 1 hpb,at to 1 hb,79,0,0,0,ff,3,76.9835647492,10.4487018036
Attakatti - 1 hpb,at to 1 hb,80,1,1,0,ff,3,76.9833418139,10.4487384652
Attakatti - 1 hpb,at to 1 hb,81,0,0,0,ff,3,76.9831239338,10.4487998271
Attakatti - 1 hpb,at to 1 hb,82,0,0,0,ff,3,76.9829083616,10.4488517214
Attakatti - 1 hpb,at to 1 hb,83,0,0,0,ff,3,76.982702905,10.4488554955
Attakatti - 1 hpb,at to 1 hb,84,0,0,0,ff,3,76.9827874052,10.4489932351
Attakatti - 1 hpb,at to 1 hb,85,0,0,0,ff,3,76.9830105495,10.4490338132
Attakatti - 1 hpb,at to 1 hb,86,0,0,0,ff,3,76.9832366812,10.4490033075
Attakatti - 1 hpb,at to 1 hb,87,0,0,0,ff,3,76.9834644912,10.4489913958
Attakatti - 1 hpb,at to 1 hb,88,0,0,0,ff,3,76.9836892869,10.44901022
Attakatti - 1 hpb,at to 1 hb,89,1,1,0,ff,3,76.9838626736,10.4490821209
Attakatti - 1 hpb,at to 1 hb,90,0,0,0,ff,3,76.983916257,10.449300143
Attakatti - 1 hpb,at to 1 hb,91,1,1,0,ff,3,76.9839844112,10.4495152285
Attakatti - 1 hpb,at to 1 hb,92,0,0,0,ff,3,76.9840302708,10.4497349065
Attakatti - 1 hpb,at to 1 hb,93,0,0,0,ff,3,76.9840841476,10.4499476779
Attakatti - 1 hpb,at to 1 hb,94,0,0,0,ff,3,76.9841121483,10.4501367045
Attakatti - 1 hpb,at to 1 hb,95,1,1,0,ff,3,76.9840914153,10.450351341
Attakatti - 1 hpb,at to 1 hb,96,0,0,0,ff,3,76.9840274856,10.4505680853
Attakatti - 1 hpb,at to 1 hb,97,0,0,0,ff,3,76.9839975064,10.4507484179
Attakatti - 1 hpb,at to 1 hb,98,0,0,0,ff,3,76.9839952191,10.4505624585
Attakatti - 1 hpb,at to 1 hb,99,0,0,0,ff,3,76.9840174237,10.4503388468
Attakatti - 1 hpb,at to 1 hb,100,1,1,0,ff,3,76.9840148152,10.4501138024
Attakatti - 1 hpb,at to 1 hb,101,0,0,0,ff,3,76.9839428721,10.4499033624
Attakatti - 1 hpb,at to 1 hb,102,1,1,0,ff,3,76.9838021677,10.4497256943
Attakatti - 1 hpb,at to 1 hb,103,0,0,0,ff,3,76.983711955,10.4495198914
Attakatti - 1 hpb,at to 1 hb,104,0,0,0,ff,3,76.9835630213,10.4493681612
Attakatti - 1 hpb,at to 1 hb,105,0,0,0,ff,3,76.9833510941,10.4494460392
Attakatti - 1 hpb,at to 1 hb,106,1,1,0,ff,3,76.9831335802,10.4495138088
Attakatti - 1 hpb,at to 1 hb,107,0,0,0,ff,3,76.9829190167,10.449577892
Attakatti - 1 hpb,at to 1 hb,108,0,0,0,ff,3,76.9827141465,10.4494933741
Attakatti - 1 hpb,at to 1 hb,109,0,0,0,ff,3,76.9825209521,10.449377415
Attakatti - 1 hpb,at to 1 hb,110,1,1,0,ff,3,76.9822977907,10.449378531
Attakatti - 1 hpb,at to 1 hb,111,0,0,0,ff,3,76.9820824626,10.4493057031
Attakatti - 1 hpb,at to 1 hb,112,0,0,0,ff,3,76.9818642403,10.4492527381
Attakatti - 1 hpb,at to 1 hb,113,0,0,0,ff,3,76.9816403303,10.4492200488
Attakatti - 1 hpb,at to 1 hb,114,0,0,0,ff,3,76.9814229626,10.4491588592
Attakatti - 1 hpb,at to 1 hb,115,0,0,0,ff,3,76.9814821405,10.4492421211
Attakatti - 1 hpb,at to 1 hb,116,0,0,0,ff,3,76.9816910206,10.4493242217
Attakatti - 1 hpb,at to 1 hb,117,1,1,0,ff,3,76.9819140718,10.4493576699
Attakatti - 1 hpb,at to 1 hb,118,0,0,0,ff,3,76.9821092125,10.4494732694
Attakatti - 1 hpb,at to 1 hb,119,1,1,0,ff,3,76.9823223787,10.4494860624
Attakatti - 1 hpb,at to 1 hb,120,0,0,0,ff,3,76.9825215438,10.4495740319
Attakatti - 1 hpb,at to 1 hb,121,0,0,0,ff,3,76.982533536,10.4497941945
Attakatti - 1 hpb,at to 1 hb,122,0,0,0,ff,3,76.9826548877,10.4499703871
Attakatti - 1 hpb,at to 1 hb,123,0,0,0,ff,3,76.9828713642,10.4500359924
Attakatti - 1 hpb,at to 1 hb,124,0,0,0,ff,3,76.98308824,10.4499758847
Attakatti - 1 hpb,at to 1 hb,125,0,0,0,ff,3,76.9832902712,10.4499353835
Attakatti - 1 hpb,at to 1 hb,126,0,0,0,ff,3,76.9831565684,10.4500420433
Attakatti - 1 hpb,at to 1 hb,127,0,0,0,ff,3,76.9829314415,10.4500759276
Attakatti - 1 hpb,at to 1 hb,128,0,0,0,ff,3,76.9827117024,10.4501133427
Attakatti - 1 hpb,at to 1 hb,129,1,1,0,ff,3,76.9825240814,10.4501323608
Attakatti - 1 hpb,at to 1 hb,130,0,0,0,ff,3,76.9823359697,10.4500045469
Attakatti - 1 hpb,at to 1 hb,131,0,0,0,ff,3,76.9821159765,10.4499613859
Attakatti - 1 hpb,at to 1 hb,132,0,0,0,ff,3,76.9819030062,10.4498829311
Attakatti - 1 hpb,at to 1 hb,133,0,0,0,ff,3,76.9816854159,10.4498228932
Attakatti - 1 hpb,at to 1 hb,134,1,1,0,ff,3,76.9814771668,10.4497345653
Attakatti - 1 hpb,at to 1 hb,135,0,0,0,ff,3,76.9812527877,10.4497405654
Attakatti - 1 hpb,at to 1 hb,136,0,0,0,ff,3,76.9810287186,10.4497388591
Attakatti - 1 hpb,at to 1 hb,137,1,1,0,ff,3,76.9808093497,10.4497111012
Attakatti - 1 hpb,at to 1 hb,138,0,0,0,ff,3,76.9806019578,10.4496228021
Attakatti - 1 hpb,at to 1 hb,139,0,0,0,ff,3,76.9803997982,10.4496941317
Attakatti - 1 hpb,at to 1 hb,140,0,0,0,ff,3,76.9805418678,10.449747202
Attakatti - 1 hpb,at to 1 hb,141,1,1,0,ff,3,76.9807648486,10.449762919
Attakatti - 1 hpb,at to 1 hb,142,0,0,0,ff,3,76.9809604842,10.449870349
Attakatti - 1 hpb,at to 1 hb,143,0,0,0,ff,3,76.981149898,10.4499715102
Attakatti - 1 hpb,at to 1 hb,144,1,1,0,ff,3,76.9813641213,10.4499602661
Attakatti - 1 hpb,at to 1 hb,145,0,0,0,ff,3,76.9815091149,10.4501317334
Attakatti - 1 hpb,at to 1 hb,146,0,0,0,ff,3,76.9816823915,10.4502730494
Attakatti - 1 hpb,at to 1 hb,147,1,1,0,ff,3,76.9818550659,10.4504161657
Attakatti - 1 hpb,at to 1 hb,148,0,0,0,ff,3,76.9820579319,10.4505169777
Attakatti - 1 hpb,at to 1 hb,149,0,0,0,ff,3,76.9821980369,10.4506869526
Attakatti - 1 hpb,at to 1 hb,150,1,1,0,ff,3,76.9823669149,10.4508137548
Attakatti - 1 hpb,at to 1 hb,151,0,0,0,ff,3,76.9825890075,10.4508569235
Attakatti - 1 hpb,at to 1 hb,152,0,0,0,ff,3,76.9826845998,10.4508663098
Attakatti - 1 hpb,at to 1 hb,153,1,1,0,ff,3,76.9824615132,10.4508741771
Attakatti - 1 hpb,at to 1 hb,154,0,0,0,ff,3,76.9822462486,10.4508008293
Attakatti - 1 hpb,at to 1 hb,155,1,1,0,ff,3,76.9820248975,10.450761993
Attakatti - 1 hpb,at to 1 hb,156,0,0,0,ff,3,76.9818004018,10.4508009783
Attakatti - 1 hpb,at to 1 hb,157,0,0,0,ff,3,76.9816246093,10.4506980635
Attakatti - 1 hpb,at to 1 hb,158,0,0,0,ff,3,76.9814413729,10.4505804172
Attakatti - 1 hpb,at to 1 hb,159,0,0,0,ff,3,76.9813023971,10.450472964
Attakatti - 1 hpb,at to 1 hb,160,1,1,0,ff,3,76.9814137583,10.450658797
Attakatti - 1 hpb,at to 1 hb,161,0,0,0,ff,3,76.9815143879,10.4508610207
Attakatti - 1 hpb,at to 1 hb,162,1,1,0,ff,3,76.9815540955,10.4510809018
Attakatti - 1 hpb,at to 1 hb,163,0,0,0,ff,3,76.9817403913,10.4511980759
Attakatti - 1 hpb,at to 1 hb,164,0,0,0,ff,3,76.9819559069,10.451267507
Attakatti - 1 hpb,at to 1 hb,165,0,0,0,ff,3,76.982181713,10.4512773055
Attakatti - 1 hpb,at to 1 hb,166,0,0,0,ff,3,76.9824022681,10.4512199191
Attakatti - 1 hpb,at to 1 hb,167,0,0,0,ff,3,76.9826243384,10.4512284712
Attakatti - 1 hpb,at to 1 hb,168,0,0,0,ff,3,76.9828409178,10.4511777926
Attakatti - 1 hpb,at to 1 hb,169,0,0,0,ff,3,76.9830515967,10.4511872796
Attakatti - 1 hpb,at to 1 hb,170,0,0,0,ff,3,76.9831987254,10.4513590376
Attakatti - 1 hpb,at to 1 hb,171,0,0,0,ff,3,76.9832293213,10.4514540037
Attakatti - 1 hpb,at to 1 hb,172,0,0,0,ff,3,76.9830691472,10.4513084266
Attakatti - 1 hpb,at to 1 hb,173,1,1,0,ff,3,76.9828567324,10.4513584904
Attakatti - 1 hpb,at to 1 hb,174,0,0,0,ff,3,76.9826874325,10.4515089482
Attakatti - 1 hpb,at to 1 hb,175,0,0,0,ff,3,76.9825271027,10.4516637598
Attakatti - 1 hpb,at to 1 hb,176,0,0,0,ff,3,76.9823589082,10.4518118405
Attakatti - 1 hpb,at to 1 hb,177,0,0,0,ff,3,76.9821495697,10.4519007571
Attakatti - 1 hpb,at to 1 hb,178,0,0,0,ff,3,76.9819226762,10.4518761847
Attakatti - 1 hpb,at to 1 hb,179,0,0,0,ff,3,76.9817038016,10.4518162824
Attakatti - 1 hpb,at to 1 hb,180,0,0,0,ff,3,76.9814784106,10.4517815886
Attakatti - 1 hpb,at to 1 hb,181,0,0,0,ff,3,76.9812601425,10.4517167921
Attakatti - 1 hpb,at to 1 hb,182,0,0,0,ff,3,76.9810989868,10.4515639375
Attakatti - 1 hpb,at to 1 hb,183,0,0,0,ff,3,76.9810441011,10.4513482888
Attakatti - 1 hpb,at to 1 hb,184,1,1,0,ff,3,76.9809825804,10.4511658821
Attakatti - 1 hpb,at to 1 hb,185,0,0,0,ff,3,76.9807578881,10.4511596167
Attakatti - 1 hpb,at to 1 hb,186,0,0,0,ff,3,76.9805444701,10.4510878017
Attakatti - 1 hpb,at to 1 hb,187,1,1,0,ff,3,76.9804075074,10.4509146932
Attakatti - 1 hpb,at to 1 hb,188,1,1,1,ff,3,76.9803009486,10.4507158499
Attakatti - 1 hpb,at to 1 hb,189,1,3,2,ff,3,76.9801851061,10.4505307274
Attakatti - 1 hpb,at to 1 hb,190,1,1,1,ff,3,76.9799683995,10.4504846156
Attakatti - 1 hpb,at to 1 hb,191,1,1,0,ff,3,76.9797434775,10.4504462252
Attakatti - 1 hpb,at to 1 hb,192,1,1,0,ff,3,76.9795207443,10.45039757
Attakatti - 1 hpb,at to 1 hb,193,1,1,0,ff,3,76.9793038776,10.4503280149
Attakatti - 1 hpb,at to 1 hb,194,1,1,1,ff,3,76.9790945372,10.4503724876
Attakatti - 1 hpb,at to 1 hb,195,1,1,0,ff,3,76.978870737,10.4504044373
Attakatti - 1 hpb,at to 1 hb,196,1,1,1,ff,3,76.9786637677,10.4504795004
Attakatti - 1 hpb,at to 1 hb,197,0,0,0,ff,3,76.9784633937,10.4505788502
Attakatti - 1 hpb,at to 1 hb,198,0,0,0,ff,3,76.9782384571,10.4505571986
Attakatti - 1 hpb,at to 1 hb,199,1,1,0,ff,3,76.97801338,10.4505417574
Attakatti - 1 hpb,at to 1 hb,200,0,0,0,ff,3,76.9777870687,10.4505173856
Attakatti - 1 hpb,at to 1 hb,201,1,1,0,ff,3,76.9775592984,10.4505097493
Attakatti - 1 hpb,at to 1 hb,202,0,0,0,ff,3,76.9773476391,10.450442755
Attakatti - 1 hpb,at to 1 hb,203,0,0,0,ff,3,76.9771288274,10.4503798544
Attakatti - 1 hpb,at to 1 hb,204,0,0,0,ff,3,76.9769093063,10.4503178589
Attakatti - 1 hpb,at to 1 hb,205,1,1,0,ff,3,76.9766913371,10.4502514458
Attakatti - 1 hpb,at to 1 hb,206,1,1,0,ff,3,76.9765149187,10.4501164491
Attakatti - 1 hpb,at to 1 hb,207,1,1,0,ff,3,76.9763278725,10.4499961881
Attakatti - 1 hpb,at to 1 hb,208,0,0,0,ff,3,76.9761142525,10.4499202942
Attakatti - 1 hpb,at to 1 hb,209,0,0,0,ff,3,76.9759191926,10.4498033943
Attakatti - 1 hpb,at to 1 hb,210,0,0,0,ff,3,76.9757318056,10.44967522
Attakatti - 1 hpb,at to 1 hb,211,1,1,0,ff,3,76.9755160396,10.4496312145
Attakatti - 1 hpb,at to 1 hb,212,0,0,0,ff,3,76.9752888356,10.4496513713
Attakatti - 1 hpb,at to 1 hb,213,0,0,0,ff,3,76.9750695919,10.4496145381
Attakatti - 1 hpb,at to 1 hb,214,1,1,0,ff,3,76.974848466,10.4496665432
Attakatti - 1 hpb,at to 1 hb,215,1,1,0,ff,3,76.9746213949,10.449667204
Attakatti - 1 hpb,at to 1 hb,216,0,0,0,ff,3,76.974403092,10.4496100464
Attakatti - 1 hpb,at to 1 hb,217,0,0,0,ff,3,76.9741832515,10.4495506239
Attakatti - 1 hpb,at to 1 hb,218,1,1,0,ff,3,76.9739887783,10.4494357397
Attakatti - 1 hpb,at to 1 hb,219,0,0,0,ff,3,76.9737805932,10.4493451958
Attakatti - 1 hpb,at to 1 hb,220,0,0,0,ff,3,76.9735756246,10.4492466327
Attakatti - 1 hpb,at to 1 hb,221,0,0,0,ff,3,76.973382237,10.4491281283
Attakatti - 1 hpb,at to 1 hb,222,0,0,0,ff,3,76.9733372043,10.4492221529
Attakatti - 1 hpb,at to 1 hb,223,1,1,0,ff,3,76.9735403953,10.4493165474
Attakatti - 1 hpb,at to 1 hb,224,1,1,0,ff,3,76.9737248979,10.4494477817
Attakatti - 1 hpb,at to 1 hb,225,0,0,0,ff,3,76.9738961021,10.4495965059
Attakatti - 1 hpb,at to 1 hb,226,1,1,0,ff,3,76.9740967609,10.4496980553
Attakatti - 1 hpb,at to 1 hb,227,0,0,0,ff,3,76.9742926577,10.4498134443
Attakatti - 1 hpb,at to 1 hb,228,0,0,0,ff,3,76.9744760573,10.4499417182
Attakatti - 1 hpb,at to 1 hb,229,0,0,0,ff,3,76.9747007224,10.4499671997
Attakatti - 1 hpb,at to 1 hb,230,0,0,0,ff,3,76.97492744,10.449950637
Attakatti - 1 hpb,at to 1 hb,231,1,1,0,ff,3,76.9751532317,10.4499234213
Attakatti - 1 hpb,at to 1 hb,232,0,0,0,ff,3,76.9753768291,10.4499035053
Attakatti - 1 hpb,at to 1 hb,233,0,0,0,ff,3,76.9755721064,10.4500112977
Attakatti - 1 hpb,at to 1 hb,234,0,0,0,ff,3,76.9756640295,10.4502172936
Attakatti - 1 hpb,at to 1 hb,235,0,0,0,ff,3,76.9757490188,10.4504255914
Attakatti - 1 hpb,at to 1 hb,236,1,1,0,ff,3,76.9759446467,10.4505181374
Attakatti - 1 hpb,at to 1 hb,237,0,0,0,ff,3,76.97617155,10.4505312787
Attakatti - 1 hpb,at to 1 hb,238,0,0,0,ff,3,76.9763191155,10.4506973914
Attakatti - 1 hpb,at to 1 hb,239,1,1,0,ff,3,76.9765224593,10.4507948789
Attakatti - 1 hpb,at to 1 hb,240,0,0,0,ff,3,76.9767266053,10.4508940135
Attakatti - 1 hpb,at to 1 hb,241,0,0,0,ff,3,76.9769228695,10.4510093756
Attakatti - 1 hpb,at to 1 hb,242,0,0,0,ff,3,76.9770700999,10.4511770075
Attakatti - 1 hpb,at to 1 hb,243,0,0,0,ff,3,76.9771951564,10.4513583458
Attakatti - 1 hpb,at to 1 hb,244,1,1,0,ff,3,76.9773831145,10.451480183
Attakatti - 1 hpb,at to 1 hb,245,1,1,0,ff,3,76.9774481001,10.4516919168
Attakatti - 1 hpb,at to 1 hb,246,1,1,0,ff,3,76.9775724597,10.4518645845
Attakatti - 1 hpb,at to 1 hb,247,1,1,1,ff,3,76.9777740452,10.451781951
Attakatti - 1 hpb,at to 1 hb,248,0,0,0,ff,3,76.9779729333,10.4516849579
Attakatti - 1 hpb,at to 1 hb,249,1,1,0,ff,3,76.9781838222,10.4517629463
Attakatti - 1 hpb,at to 1 hb,250,0,0,0,ff,3,76.9783725955,10.451889939
Attakatti - 1 hpb,at to 1 hb,251,1,1,0,ff,3,76.9785774129,10.451983947
Attakatti - 1 hpb,at to 1 hb,252,1,2,1,ff,3,76.9786064991,10.4521660314
Attakatti - 1 hpb,at to 1 hb,253,1,1,1,ff,3,76.9784822247,10.452355386
Attakatti - 1 hpb,at to 1 hb,254,0,0,0,ff,3,76.9784687746,10.4525722117
Attakatti - 1 hpb,at to 1 hb,255,0,0,0,ff,3,76.9785072149,10.4527940817
Attakatti - 1 hpb,at to 1 hb,256,0,0,0,ff,3,76.9786588108,10.4529570825
Attakatti - 1 hpb,at to 1 hb,257,0,0,0,ff,3,76.9788630245,10.4530576657
Attakatti - 1 hpb,at to 1 hb,258,0,0,0,ff,3,76.9790485302,10.4531889085
Attakatti - 1 hpb,at to 1 hb,259,1,1,0,ff,3,76.9792037032,10.4533519834
Attakatti - 1 hpb,at to 1 hb,260,0,0,0,ff,3,76.9792559422,10.4535678927
Attakatti - 1 hpb,at to 1 hb,261,0,0,0,ff,3,76.9792236538,10.4537898684
Attakatti - 1 hpb,at to 1 hb,262,0,0,0,ff,3,76.9791858245,10.4540126152
Attakatti - 1 hpb,at to 1 hb,263,1,1,0,ff,3,76.9791822694,10.4542362378
Attakatti - 1 hpb,at to 1 hb,264,0,0,0,ff,3,76.9793001718,10.4544230078
Attakatti - 1 hpb,at to 1 hb,265,1,1,0,ff,3,76.9795076497,10.4545114395
Attakatti - 1 hpb,at to 1 hb,266,1,2,1,ff,3,76.9797344074,10.4545018196
Attakatti - 1 hpb,at to 1 hb,267,0,0,0,ff,3,76.9799618551,10.4544825044
Azhiyar,1st hb to azi,1,1,2,1,ff,3,76.9801637,10.4544555
Azhiyar,1st hb to azi,2,0,0,0,ff,3,76.980377976,10.454434639
Azhiyar,1st hb to azi,3,0,0,0,ff,3,76.9802092694,10.4544922357
Azhiyar,1st hb to azi,4,1,1,0,ff,3,76.979991233,10.454558082
Azhiyar,1st hb to azi,5,1,1,0,ff,3,76.9797735704,10.4546259156
Azhiyar,1st hb to azi,6,0,0,0,ff,3,76.9795566426,10.4546963272
Azhiyar,1st hb to azi,7,0,0,0,ff,3,76.9793438667,10.4547777498
Azhiyar,1st hb to azi,8,0,0,0,ff,3,76.9791524083,10.4548983382
Azhiyar,1st hb to azi,9,1,1,0,ff,3,76.9789739665,10.4550383248
Azhiyar,1st hb to azi,10,0,0,0,ff,3,76.9787651555,10.4551208889
Azhiyar,1st hb to azi,11,1,1,0,ff,3,76.9786963101,10.4549474383
Azhiyar,1st hb to azi,12,1,1,0,ff,3,76.9787234235,10.4547248501
Azhiyar,1st hb to azi,13,0,0,0,ff,3,76.9786722699,10.4545049639
Azhiyar,1st hb to azi,14,1,1,0,ff,3,76.9785902971,10.4542985999
Azhiyar,1st hb to azi,15,0,0,0,ff,3,76.9784423058,10.4541507251
Azhiyar,1st hb to azi,16,0,0,0,ff,3,76.9782197842,10.4541002024
Azhiyar,1st hb to azi,17,0,0,0,ff,3,76.9779991196,10.4540710861
Azhiyar,1st hb to azi,18,0,0,0,ff,3,76.9778403783,10.4539136046
Azhiyar,1st hb to azi,19,0,0,0,ff,3,76.9777028923,10.4537358811
Azhiyar,1st hb to azi,20,0,0,0,ff,3,76.9775172163,10.4536072715
Azhiyar,1st hb to azi,21,0,0,0,ff,3,76.9773394103,10.4534835838
Azhiyar,1st hb to azi,22,0,0,0,ff,3,76.9772627721,10.4532718812
Azhiyar,1st hb to azi,23,1,1,1,ff,3,76.9771217074,10.4531077889
Azhiyar,1st hb to azi,24,1,1,0,ff,3,76.9769335429,10.4529951967
Azhiyar,1st hb to azi,25,1,1,0,ff,3,76.9767103517,10.4530350602
Azhiyar,1st hb to azi,26,0,0,0,ff,3,76.9764937546,10.4530557105
Azhiyar,1st hb to azi,27,1,1,0,ff,3,76.9763890558,10.4528729482
Azhiyar,1st hb to azi,28,0,0,0,ff,3,76.9763831837,10.4526473025
Azhiyar,1st hb to azi,29,1,1,0,ff,3,76.9761731266,10.4526710761
Azhiyar,1st hb to azi,30,0,0,0,ff,3,76.9759704923,10.4527692375
Azhiyar,1st hb to azi,31,0,0,0,ff,3,76.9757540623,10.4527080418
Azhiyar,1st hb to azi,32,0,0,0,ff,3,76.975537791,10.4526483668
Azhiyar,1st hb to azi,33,1,1,0,ff,3,76.9753176352,10.4525913908
Azhiyar,1st hb to azi,34,1,1,0,ff,3,76.9750906697,10.4525867294
Azhiyar,1st hb to azi,35,0,0,0,ff,3,76.974873931,10.4525266713
Azhiyar,1st hb to azi,36,0,0,0,ff,3,76.9746679082,10.4524326957
Azhiyar,1st hb to azi,37,0,0,0,ff,3,76.9744465691,10.4523793293
