"Year","verbatimLocality","Fragment","Point","0-1m","1-2m","2-4m","4-8m","8-16m","16-24m","24-32m","over32m","VertStrata","CanopyHeight","CanopyOpenness","CanopyCover","CanopyOverlap","UC","MC","CC","Altitude","RfShrub","Coffee","Maesopsis","Strobilanthes","TotalShrub","Liana","Cane","Lantana","Bamboo","LeafLitter","CutTrees"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ05",0,1,1,1,0,0,0,0,3,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",116,"NA",0,"NA","NA",2,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ06",0,1,0,1,0,1,1,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",78,"NA",0,"NA","NA",1.5,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ07",0,1,1,1,1,0,0,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",47,"NA",0,"NA","NA",6,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ08",1,1,1,1,0,0,0,0,4,"NA",16,84,"NA","NA","NA","NA","NA","NA","NA","NA","NA",88,"NA",0,"NA","NA",4,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ09",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",50,"NA",0,"NA","NA",1.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ01",1,1,1,1,1,1,0,0,6,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",103,"NA",0,"NA","NA",5.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ02",0,0,0,1,0,0,0,0,1,"NA",28,72,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",1.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ03",0,1,1,1,1,0,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",62,"NA",0,"NA","NA",3.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ01",0,1,1,1,1,1,0,0,5,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",47,"NA",0,"NA","NA",4,"NA"
2019,"OldValparai","Old Valparai","OVPCQ02",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",34,"NA",0,"NA","NA",6,"NA"
2019,"OldValparai","Old Valparai","OVPCQ03",1,1,0,0,1,1,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",50,"NA",0,"NA","NA",1.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ04",1,1,1,1,0,1,0,0,5,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",57,"NA",0,"NA","NA",3.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ05",0,1,1,1,1,1,0,0,5,"NA",11,89,"NA","NA","NA","NA","NA","NA","NA","NA","NA",63,"NA",0,"NA","NA",2.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ06",0,1,1,1,0,0,0,0,3,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",21,"NA",0,"NA","NA",4,"NA"
2019,"OldValparai","Old Valparai","OVPCQ07",1,0,0,1,1,1,0,0,4,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",25,"NA",0,"NA","NA",2.2,"NA"
2019,"OldValparai","Old Valparai","OVPCQ08",0,0,1,1,0,0,0,0,2,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",46,"NA",0,"NA","NA",1.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ09",0,0,1,1,1,0,0,0,3,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",58,"NA",0,"NA","NA",1,"NA"
2019,"OldValparai","Old Valparai","OVPCQ10",0,0,1,1,1,0,0,0,3,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",0,"NA","NA",2.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ11",1,1,1,0,1,1,0,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",57,"NA",0,"NA","NA",2.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ12",1,0,1,1,0,0,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",3.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ13",1,1,1,1,0,0,0,0,4,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",44,"NA",0,"NA","NA",4.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ14",1,0,1,1,0,0,1,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",76,"NA",0,"NA","NA",5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ15",1,1,1,1,1,1,1,0,7,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",82,"NA",0,"NA","NA",4,"NA"
2019,"OldValparai","Old Valparai","OVPCQ16",0,0,1,0,0,0,1,1,3,"NA",13,87,"NA","NA","NA","NA","NA","NA","NA","NA","NA",31,"NA",0,"NA","NA",0.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ17",1,1,1,1,0,0,1,1,6,"NA",10,90,"NA","NA","NA","NA","NA","NA","NA","NA","NA",46,"NA",0,"NA","NA",5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ18",1,1,1,0,1,1,1,1,7,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",98,"NA",0,"NA","NA",8.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ19",0,1,1,1,1,1,0,0,5,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",57,"NA",0,"NA","NA",4.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ20",1,1,1,1,1,0,0,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",74,"NA",0,"NA","NA",4,"NA"
2019,"OldValparai","Old Valparai","OVPCQ21",1,0,0,0,1,0,0,0,2,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",53,"NA",0,"NA","NA",1.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ22",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",55,"NA",0,"NA","NA",4,"NA"
2019,"OldValparai","Old Valparai","OVPCQ23",0,1,1,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",0,"NA","NA",5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ24",0,0,1,1,0,0,0,0,2,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",66,"NA",0,"NA","NA",1.5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ25",1,0,1,1,1,0,0,0,4,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",69,"NA",0,"NA","NA",5,"NA"
2019,"OldValparai","Old Valparai","OVPCQ26",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",44,"NA",0,"NA","NA",6.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ01",1,1,0,1,1,1,0,0,5,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",3,"NA"
2019,"Pannimade","Pannimade","PAPCQ02",1,1,1,1,0,0,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",75,"NA",0,"NA","NA",2.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ03",1,1,1,1,0,0,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",41,"NA",0,"NA","NA",4.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ04",1,1,1,0,0,0,1,0,4,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",53,"NA",0,"NA","NA",2,"NA"
2019,"Pannimade","Pannimade","PAPCQ05",1,1,0,0,1,1,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",77,"NA",0,"NA","NA",5.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ06",1,0,1,1,1,1,1,0,6,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",66,"NA",0,"NA","NA",8,"NA"
2019,"Pannimade","Pannimade","PAPCQ07",1,1,1,1,0,1,1,1,7,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",36,"NA",0,"NA","NA",7.5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ01",0,0,1,0,0,0,0,0,1,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",120,"NA",0,"NA","NA",1,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ02",1,0,0,1,1,0,0,0,3,"NA",10,90,"NA","NA","NA","NA","NA","NA","NA","NA","NA",112,"NA",0,"NA","NA",0.5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ03",1,0,0,0,0,1,0,0,2,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",135,"NA",0,"NA","NA",1,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ04",0,1,1,1,1,0,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",130,"NA",0,"NA","NA",1,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ05",0,0,0,1,0,0,0,0,1,"NA",19,81,"NA","NA","NA","NA","NA","NA","NA","NA","NA",125,"NA",0,"NA","NA",2.5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ06",0,0,1,1,1,1,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",152,"NA",0,"NA","NA",1.5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ07",0,0,1,1,1,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",161,"NA",0,"NA","NA",3.5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ08",1,0,0,1,1,1,0,0,4,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",134,"NA",0,"NA","NA",2,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ09",1,0,0,1,1,0,0,0,3,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",185,"NA",0,"NA","NA",2.5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ10",0,1,1,1,1,0,0,0,4,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",172,"NA",0,"NA","NA",0,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ11",1,1,0,1,1,0,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",154,"NA",0,"NA","NA",0,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ12",1,0,1,1,1,1,1,0,6,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",123,"NA",0,"NA","NA",5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ13",1,0,1,1,1,0,0,0,4,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",86,"NA",0,"NA","NA",1,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ14",1,1,0,1,1,1,1,0,6,"NA",13,87,"NA","NA","NA","NA","NA","NA","NA","NA","NA",119,"NA",0,"NA","NA",3,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ15",1,1,0,1,1,0,0,0,4,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",149,"NA",0,"NA","NA",1,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ16",1,0,0,1,1,0,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",138,"NA",0,"NA","NA",3,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ17",1,1,1,1,1,1,1,0,7,"NA",6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",149,"NA",0,"NA","NA",5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ18",1,1,0,1,0,0,0,0,3,"NA",18,82,"NA","NA","NA","NA","NA","NA","NA","NA","NA",104,"NA",0,"NA","NA",4,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ19",1,1,0,1,0,1,0,0,4,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",120,"NA",0,"NA","NA",1,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ20",1,1,0,1,0,1,0,0,4,"NA",13,87,"NA","NA","NA","NA","NA","NA","NA","NA","NA",143,"NA",0,"NA","NA",5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ21",1,1,1,1,1,1,0,0,6,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",165,"NA",0,"NA","NA",5.5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ22",1,0,0,1,0,1,1,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",142,"NA",0,"NA","NA",6,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ23",1,1,1,1,1,0,1,0,6,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",84,"NA",0,"NA","NA",4,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ24",1,0,0,1,0,1,0,0,3,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",139,"NA",0,"NA","NA",0.5,"NA"
2019,"Puduthottam","Puthuthottam","PUPCQ25",1,1,0,0,0,1,0,0,3,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",143,"NA",0,"NA","NA",4.5,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ01",1,0,1,1,1,0,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",110,"NA",0,"NA","NA",2,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ02",1,1,1,1,0,0,0,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",40,"NA",0,"NA","NA",0.5,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ03",0,1,1,1,0,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",45,"NA",1,"NA","NA",0,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ04",1,1,0,0,0,0,1,1,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",29,"NA",0,"NA","NA",1.5,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ05",1,0,0,0,1,0,0,0,2,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",46,"NA",0,"NA","NA",2.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ01",1,1,1,1,1,1,0,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",51,"NA",0,"NA","NA",5.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ02",1,1,1,1,0,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",75,"NA",0,"NA","NA",6.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ03",0,1,1,0,0,1,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",36,"NA",0,"NA","NA",4.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ04",1,1,1,1,0,1,1,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ05",0,1,1,1,0,1,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",82,"NA",0,"NA","NA",6,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ06",0,1,1,1,0,1,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",0,"NA","NA",7,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ07",1,0,1,0,0,0,1,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",69,"NA",0,"NA","NA",4,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ08",0,0,1,1,1,1,1,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",81,"NA",0,"NA","NA",4.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ09",1,0,1,0,1,0,0,0,3,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",74,"NA",0,"NA","NA",1,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ10",1,0,0,1,1,1,0,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",103,"NA",0,"NA","NA",6.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ11",1,0,0,1,0,1,1,0,4,"NA",10,90,"NA","NA","NA","NA","NA","NA","NA","NA","NA",97,"NA",0,"NA","NA",4,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ12",1,1,0,0,1,1,0,0,4,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",105,"NA",0,"NA","NA",7,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ13",0,0,1,1,1,1,0,0,4,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",120,"NA",0,"NA","NA",5.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ14",0,1,1,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",0,"NA","NA",2.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ15",1,1,1,1,0,1,0,0,5,"NA",13,87,"NA","NA","NA","NA","NA","NA","NA","NA","NA",123,"NA",0,"NA","NA",0.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ16",1,0,1,0,0,1,0,0,3,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",98,"NA",0,"NA","NA",5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ17",1,0,0,0,1,0,1,0,3,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",137,"NA",2,"NA","NA",4.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ18",0,0,1,1,0,0,0,1,3,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",63,"NA",0,"NA","NA",6.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ19",0,0,1,1,1,0,1,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",84,"NA",0,"NA","NA",3,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ20",1,1,1,0,0,0,0,0,3,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",0,"NA","NA",2.5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ21",1,1,0,1,1,1,1,1,7,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",75,"NA",0,"NA","NA",5,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ22",1,0,0,1,0,0,0,0,2,"NA",35,65,"NA","NA","NA","NA","NA","NA","NA","NA","NA",57,"NA",0,"NA","NA",6,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ23",0,1,0,1,1,0,1,0,4,"NA",9,91,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",6,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ24",1,0,1,0,1,1,0,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",86,"NA",0,"NA","NA",11,"NA"
2019,"Varagaliar","Varagaliar","VAPCQ25",0,0,1,1,1,0,0,0,3,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",115,"NA",0,"NA","NA",6.5,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ01",1,1,1,1,1,1,0,0,6,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",16,"NA",0,"NA","NA",7,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ02",1,0,1,0,1,1,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",14,"NA",0,"NA","NA",6,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ03",1,1,1,0,1,0,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",21,"NA",0,"NA","NA",12,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ04",1,0,0,1,1,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",13,"NA",0,"NA","NA",11.5,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ05",1,0,1,0,1,0,0,0,3,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",28,"NA",0,"NA","NA",4,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ06",1,1,1,1,1,1,0,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",20,"NA",0,"NA","NA",7,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ07",1,1,1,1,1,1,0,0,6,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",41,"NA",0,"NA","NA",4,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ08",0,1,0,1,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",26,"NA",0,"NA","NA",1.5,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ09",1,1,0,0,1,1,0,0,4,"NA",20,80,"NA","NA","NA","NA","NA","NA","NA","NA","NA",27,"NA",0,"NA","NA",1,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ10",1,1,0,0,1,0,0,0,3,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",24,"NA",0,"NA","NA",2,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ11",0,0,1,0,1,1,0,0,3,"NA",6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",11,"NA",0,"NA","NA",7,"NA"
2019,"Varatuparai123","Varattuparai 1-3","VTPCQ12",0,1,0,0,1,0,0,0,2,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",28,"NA",0,"NA","NA",4.5,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ01",1,1,0,1,0,1,0,0,4,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",32,"NA",0,"NA","NA",7.5,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ02",0,1,1,1,1,0,0,0,4,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",38,"NA",0,"NA","NA",4,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ03",0,1,0,1,1,0,1,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",23,"NA",0,"NA","NA",6.5,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ04",1,1,0,1,1,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",24,"NA",0,"NA","NA",7,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ05",0,0,1,1,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",20,"NA",0,"NA","NA",8,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ06",0,0,0,0,1,0,0,0,1,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",15,"NA",0,"NA","NA",7,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ07",0,0,1,1,1,0,0,0,3,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",23,"NA",0,"NA","NA",5.5,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ08",1,0,0,0,1,1,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",40,"NA",0,"NA","NA",6,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ09",1,1,0,1,1,0,0,0,4,"NA",9,91,"NA","NA","NA","NA","NA","NA","NA","NA","NA",32,"NA",0,"NA","NA",9.5,"NA"
2019,"Varatuparai4","Varattuparai 4","V4PCQ10",1,1,0,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",34,"NA",0,"NA","NA",7.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ08",0,1,1,1,1,1,0,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",44,"NA",0,"NA","NA",5,"NA"
2019,"Pannimade","Pannimade","PAPCQ09",1,1,0,1,1,1,1,0,6,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",18,"NA",0,"NA","NA",13.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ10",1,1,1,1,1,0,0,0,5,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",30,"NA",0,"NA","NA",4.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ11",1,0,1,1,0,0,0,0,3,"NA",12,88,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",0,"NA","NA",3.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ12",1,1,1,1,0,1,1,0,6,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",22,"NA",0,"NA","NA",2.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ13",1,1,1,0,1,0,0,0,4,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",16,"NA",0,"NA","NA",4,"NA"
2019,"Pannimade","Pannimade","PAPCQ14",1,1,0,1,1,0,0,0,4,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",26,"NA",0,"NA","NA",3,"NA"
2019,"Pannimade","Pannimade","PAPCQ15",1,1,1,1,1,0,0,0,5,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",28,"NA",0,"NA","NA",4,"NA"
2019,"Pannimade","Pannimade","PAPCQ16",1,1,0,1,1,0,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",110,"NA",0,"NA","NA",6,"NA"
2019,"Pannimade","Pannimade","PAPCQ17",1,1,0,1,0,0,0,1,4,"NA",11,89,"NA","NA","NA","NA","NA","NA","NA","NA","NA",62,"NA",0,"NA","NA",3,"NA"
2019,"Pannimade","Pannimade","PAPCQ18",1,1,1,1,1,0,0,0,5,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",57,"NA",0,"NA","NA",1,"NA"
2019,"Pannimade","Pannimade","PAPCQ19",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",40,"NA",0,"NA","NA",9,"NA"
2019,"Pannimade","Pannimade","PAPCQ20",1,0,1,1,1,0,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",37,"NA",0,"NA","NA",1.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ21",0,1,1,1,1,1,0,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",42,"NA",0,"NA","NA",13,"NA"
