"Year","verbatimLocality","Fragment","Point_name","pointID","Tree_no","verbatimIdentification","scientificName","nativeAlien","kingdom","phylum","Distance_eff","Girth_eff","locationRemarks","SpCode","TreeHeight","identificationRemarks","occurrenceRemarks"
2000,"Manamboly","Manamboli","MAPCQ8","2000_MAPCQ8","T4","Paracroton pendula","Paracroton pendulus","Native","Plantae","Tracheophyta",1.40,37.0,"MNBL","FAZE","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ9","2000_MAPCQ9","T1","Biscofia javanica","Bischofia javanica","Native","Plantae","Tracheophyta",3.35,242.5,"MNBL","BIJA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ9","2000_MAPCQ9","T2","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",7.30,174.0,"MNBL","CUEX","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ9","2000_MAPCQ9","T3","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",4.30,44.0,"MNBL","ANME","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ9","2000_MAPCQ9","T4","Croton malabaricum","Croton malabaricus","Native","Plantae","Tracheophyta",3.65,111.0,"MNBL","CRMA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ10","2000_MAPCQ10","T1","Clausena sp","Clausena","Native","Plantae","Tracheophyta",1.35,50.0,"MNBL","CLSP","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ10","2000_MAPCQ10","T2","Canarium strictum","Canarium strictum","Native","Plantae","Tracheophyta",2.10,61.5,"MNBL","CAST","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ10","2000_MAPCQ10","T3","Syzygium travancorica","Syzygium travancoricum","Native","Plantae","Tracheophyta",3.80,33.0,"MNBL","SYTR","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ10","2000_MAPCQ10","T4","Paracroton pendula","Paracroton pendulus","Native","Plantae","Tracheophyta",3.27,52.0,"MNBL","FAZE","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ11","2000_MAPCQ11","T1","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",3.50,87.0,"MNBL","MAPE","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ11","2000_MAPCQ11","T2","Tetrameles nudiflora","Tetrameles nudiflora","Native","Plantae","Tracheophyta",1.45,70.5,"MNBL","TENU","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ11","2000_MAPCQ11","T3","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",7.85,100.0,"MNBL","MYDA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ11","2000_MAPCQ11","T4","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",6.75,139.0,"MNBL","MYDA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ12","2000_MAPCQ12","T1","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",5.75,68.0,"MNBL","ANME","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ12","2000_MAPCQ12","T2","Dysoxylum sp","Dysoxylum","Native","Plantae","Tracheophyta",5.50,87.0,"MNBL","DYSP","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ12","2000_MAPCQ12","T3","Clausena sp","Clausena","Native","Plantae","Tracheophyta",3.60,72.0,"MNBL","CLSP","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ12","2000_MAPCQ12","T4","Paracroton pendula","Paracroton pendulus","Native","Plantae","Tracheophyta",5.45,86.0,"MNBL","FAZE","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ13","2000_MAPCQ13","T1","Ficus sp","Ficus","Native","Plantae","Tracheophyta",4.50,145.0,"MNBL","FICUS","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ13","2000_MAPCQ13","T2","Aglaia indica","Aglaia edulis","Native","Plantae","Tracheophyta",5.60,146.0,"MNBL","AGIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ13","2000_MAPCQ13","T3","Biscofia javanica","Bischofia javanica","Native","Plantae","Tracheophyta",4.20,393.0,"MNBL","BIJA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ13","2000_MAPCQ13","T4","Aglaia indica","Aglaia edulis","Native","Plantae","Tracheophyta",3.50,236.0,"MNBL","AGIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ14","2000_MAPCQ14","T1","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",4.55,90.0,"MNBL","CUEX","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ14","2000_MAPCQ14","T2","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",3.50,155.5,"MNBL","CUEX","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ14","2000_MAPCQ14","T3","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",5.60,67.0,"MNBL","CUEX","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ14","2000_MAPCQ14","T4","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",10.65,225.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ15","2000_MAPCQ15","T1","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",5.50,117.0,"MNBL","CUEX","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ15","2000_MAPCQ15","T2","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",5.95,73.0,"MNBL","ANME","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ15","2000_MAPCQ15","T3","Syzygium hemisphericum","Syzygium hemisphericum","Native","Plantae","Tracheophyta",3.40,82.0,"MNBL","SYHE","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ15","2000_MAPCQ15","T4","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",5.55,142.5,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ16","2000_MAPCQ16","T1","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",2.55,45.0,"MNBL","MYDA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ16","2000_MAPCQ16","T2","Dendrocnide sinuata","Dendrocnide sinuata","Native","Plantae","Tracheophyta",4.30,45.0,"MNBL","DECI","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ16","2000_MAPCQ16","T3","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",5.10,122.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ16","2000_MAPCQ16","T4","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",6.45,148.0,"MNBL","MYDA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ17","2000_MAPCQ17","T1","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",2.60,65.0,"MNBL","VIIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ17","2000_MAPCQ17","T2","Apollonia arnotii","Apollonias arnottii","Native","Plantae","Tracheophyta",3.20,66.5,"MNBL","APAR","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ17","2000_MAPCQ17","T3","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",5.85,130.0,"MNBL","MYDA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ17","2000_MAPCQ17","T4","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",4.35,87.0,"MNBL","MYDA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ18","2000_MAPCQ18","T1","Aphanamixis polystachya","Aphanamixis polystachya","Native","Plantae","Tracheophyta",2.60,146.0,"MNBL","APPO","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ18","2000_MAPCQ18","T2","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",3.90,71.2,"MNBL","VIIN","NA","NA","Stem_girths_cm=67, 24"
2000,"Manamboly","Manamboli","MAPCQ18","2000_MAPCQ18","T3","Drypetes malabarica","Drypetes malabarica","Native","Plantae","Tracheophyta",5.40,82.0,"MNBL","DRMA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ18","2000_MAPCQ18","T4","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",3.72,64.0,"MNBL","VIIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ19","2000_MAPCQ19","T1","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",3.85,272.5,"MNBL","CUEX","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ19","2000_MAPCQ19","T2","Paracroton pendula","Paracroton pendulus","Native","Plantae","Tracheophyta",3.90,123.5,"MNBL","FAZE","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ19","2000_MAPCQ19","T3","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",2.35,40.0,"MNBL","VIIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ19","2000_MAPCQ19","T4","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",6.45,126.0,"MNBL","CUEX","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ20","2000_MAPCQ20","T1","Erythroxylum moonii","Erythroxylum moonii","Native","Plantae","Tracheophyta",2.70,75.0,"MNBL","ERMO","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ20","2000_MAPCQ20","T2","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",2.90,64.0,"MNBL","GOCO","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ20","2000_MAPCQ20","T3","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",3.50,204.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ20","2000_MAPCQ20","T4","Paracroton pendula","Paracroton pendulus","Native","Plantae","Tracheophyta",2.70,109.0,"MNBL","FAZE","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ21","2000_MAPCQ21","T1","Hydnocarpus alpina","Hydnocarpus alpinus","Native","Plantae","Tracheophyta",3.25,87.0,"MNBL","HYAL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ21","2000_MAPCQ21","T2","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",4.20,193.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ21","2000_MAPCQ21","T3","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",2.65,165.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ21","2000_MAPCQ21","T4","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",5.10,275.0,"MNBL","MYDA","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ22","2000_MAPCQ22","T1","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",4.45,65.5,"MNBL","VIIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ22","2000_MAPCQ22","T2","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",6.50,60.0,"MNBL","VIIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ22","2000_MAPCQ22","T3","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",7.00,182.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ22","2000_MAPCQ22","T4","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",7.60,48.0,"MNBL","VIIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ23","2000_MAPCQ23","T1","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",3.00,264.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ23","2000_MAPCQ23","T2","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",4.50,187.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ23","2000_MAPCQ23","T3","Mesua ferrea","Mesua ferrea","Native","Plantae","Tracheophyta",3.75,375.0,"MNBL","MEFE","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ23","2000_MAPCQ23","T4","Calophyllum polyanthum","Calophyllum polyanthum","Native","Plantae","Tracheophyta",3.90,581.0,"MNBL","CAPO","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ24","2000_MAPCQ24","T1","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",1.65,82.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ24","2000_MAPCQ24","T2","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",2.70,114.0,"MNBL","CUEX","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ24","2000_MAPCQ24","T3","Palaqium ellipticum","Palaquium ellipticum","Native","Plantae","Tracheophyta",2.20,177.0,"MNBL","PAEL","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ24","2000_MAPCQ24","T4","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",1.60,40.0,"MNBL","GOCO","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ25","2000_MAPCQ25","T1","Apollonia arnotii","Apollonias arnottii","Native","Plantae","Tracheophyta",3.25,83.0,"MNBL","APAR","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ25","2000_MAPCQ25","T2","Tetrameles nudiflora","Tetrameles nudiflora","Native","Plantae","Tracheophyta",7.30,99.0,"MNBL","TENU","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ25","2000_MAPCQ25","T3","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",4.95,75.0,"MNBL","VIIN","NA","NA","NA"
2000,"Manamboly","Manamboli","MAPCQ25","2000_MAPCQ25","T4","Epiprinus mallotiformis","Epiprinus mallotiformis","Native","Plantae","Tracheophyta",2.30,30.0,"MNBL","EPMA","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ1","2000_KOPCQ1","T1","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",6.10,247.2,"KRMD","CUEX","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ1","2000_KOPCQ1","T2","Bhesa indica","Bhesa indica","Native","Plantae","Tracheophyta",5.78,107.9,"KRMD","BHIN","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ1","2000_KOPCQ1","T3","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",4.41,31.2,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ1","2000_KOPCQ1","T4","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",16.60,54.0,"KRMD","CUEX","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ2","2000_KOPCQ2","T1","Bhesa indica","Bhesa indica","Native","Plantae","Tracheophyta",2.80,118.9,"KRMD","BHIN","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ2","2000_KOPCQ2","T2","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",7.45,83.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ2","2000_KOPCQ2","T3","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",7.16,201.6,"KRMD","DILO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ2","2000_KOPCQ2","T4","Holigarna nigra","Holigarna nigra","Native","Plantae","Tracheophyta",14.85,119.0,"KRMD","HONI","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ3","2000_KOPCQ3","T1","Actinodaphne bourdillonii","Actinodaphne bourdillonii","Native","Plantae","Tracheophyta",11.46,63.0,"KRMD","ACBO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ3","2000_KOPCQ3","T2","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",6.40,89.9,"KRMD","MAPE","NA","NA","Stem_girths_cm=57, 69.5"
2000,"Korangamudi","Korangumudi","KOPCQ3","2000_KOPCQ3","T3","Clerodendrum infortunatum","Clerodendrum infortunatum","Native","Plantae","Tracheophyta",1.86,33.5,"KRMD","CLVI","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ3","2000_KOPCQ3","T4","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",9.80,382.0,"KRMD","CUEX","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ4","2000_KOPCQ4","T1","Artocarpus heterophyllus","Artocarpus heterophyllus","Native","Plantae","Tracheophyta",6.12,142.0,"KRMD","ARHE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ4","2000_KOPCQ4","T2","Syzygium sp","Syzygium","Native","Plantae","Tracheophyta",9.84,293.0,"KRMD","SYSP","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ4","2000_KOPCQ4","T3","Elaeocarpus serratus","Elaeocarpus serratus","Native","Plantae","Tracheophyta",5.20,127.5,"KRMD","ELSE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ4","2000_KOPCQ4","T4","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",11.60,355.0,"KRMD","CUEX","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ5","2000_KOPCQ5","T1","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",12.42,245.5,"KRMD","DILO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ5","2000_KOPCQ5","T2","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",6.60,410.0,"KRMD","CUEX","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ5","2000_KOPCQ5","T3","Ficus nervosa","Ficus nervosa","Native","Plantae","Tracheophyta",3.00,183.0,"KRMD","FINE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ5","2000_KOPCQ5","T4","Mesua ferrea","Mesua ferrea","Native","Plantae","Tracheophyta",11.25,192.5,"KRMD","MEFE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ6","2000_KOPCQ6","T1","Maesa indica","Maesa indica","Native","Plantae","Tracheophyta",6.80,37.5,"KRMD","MAESA","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ6","2000_KOPCQ6","T2","Ficus sp","Ficus","Native","Plantae","Tracheophyta",5.87,96.0,"KRMD","FICUS","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ6","2000_KOPCQ6","T3","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",9.70,215.0,"KRMD","DILO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ6","2000_KOPCQ6","T4","Actinodaphne bourdillonii","Actinodaphne bourdillonii","Native","Plantae","Tracheophyta",18.30,193.0,"KRMD","ACBO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ7","2000_KOPCQ7","T1","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",6.40,240.5,"KRMD","CUEX","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ7","2000_KOPCQ7","T2","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",5.69,58.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ7","2000_KOPCQ7","T3","Actinodaphne bourdillonii","Actinodaphne bourdillonii","Native","Plantae","Tracheophyta",7.63,74.0,"KRMD","ACBO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ7","2000_KOPCQ7","T4","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",5.92,76.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ8","2000_KOPCQ8","T1","Maesopsis eminii","Maesopsis eminii","Alien","Plantae","Tracheophyta",3.00,71.5,"KRMD","MEEM","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ8","2000_KOPCQ8","T2","Maesopsis eminii","Maesopsis eminii","Alien","Plantae","Tracheophyta",9.55,102.4,"KRMD","MEEM","NA","NA","Stem_girths_cm=96, 24.5, 21, 15"
2000,"Korangamudi","Korangumudi","KOPCQ8","2000_KOPCQ8","T3","Meiogyna pannosa","Meiogyne pannosa","Native","Plantae","Tracheophyta",9.02,112.0,"KRMD","MEPA","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ8","2000_KOPCQ8","T4","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",3.36,73.4,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ9","2000_KOPCQ9","T1","Actinodaphne malabarica","Actinodaphne wightiana","Native","Plantae","Tracheophyta",4.25,43.0,"KRMD","ACMA","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ9","2000_KOPCQ9","T2","Actinodaphne bourdillonii","Actinodaphne bourdillonii","Native","Plantae","Tracheophyta",3.73,68.0,"KRMD","ACBO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ9","2000_KOPCQ9","T3","Maesopsis eminii","Maesopsis eminii","Alien","Plantae","Tracheophyta",7.00,77.0,"KRMD","MEEM","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ9","2000_KOPCQ9","T4","Maesopsis eminii","Maesopsis eminii","Alien","Plantae","Tracheophyta",5.56,96.0,"KRMD","MEEM","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ10","2000_KOPCQ10","T1","Maesopsis eminii","Maesopsis eminii","Alien","Plantae","Tracheophyta",9.90,107.5,"KRMD","MEEM","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ10","2000_KOPCQ10","T2","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",8.76,80.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ10","2000_KOPCQ10","T3","Persea macarantha","Machilus macranthus","Native","Plantae","Tracheophyta",2.96,75.5,"KRMD","PEMA","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ10","2000_KOPCQ10","T4","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",3.50,76.5,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ11","2000_KOPCQ11","T1","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",6.27,84.0,"KRMD","DILO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ11","2000_KOPCQ11","T2","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",9.95,237.5,"KRMD","DILO","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ11","2000_KOPCQ11","T3","Maesopsis eminii","Maesopsis eminii","Alien","Plantae","Tracheophyta",14.90,96.5,"KRMD","MEEM","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ11","2000_KOPCQ11","T4","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",6.02,67.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ12","2000_KOPCQ12","T1","Maesa indica","Maesa indica","Native","Plantae","Tracheophyta",2.76,33.0,"KRMD","MAESA","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ12","2000_KOPCQ12","T2","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",6.70,75.1,"KRMD","MAPE","NA","NA","Stem_girths_cm=50, 56"
2000,"Korangamudi","Korangumudi","KOPCQ12","2000_KOPCQ12","T3","Mesua ferrea","Mesua ferrea","Native","Plantae","Tracheophyta",9.89,232.0,"KRMD","MEFE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ12","2000_KOPCQ12","T4","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",1.95,58.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ13","2000_KOPCQ13","T1","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",2.65,88.5,"KRMD","MAPE","NA","NA","Stem_girths_cm=49, 56, 48"
2000,"Korangamudi","Korangumudi","KOPCQ13","2000_KOPCQ13","T2","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",7.70,72.5,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ13","2000_KOPCQ13","T3","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",9.02,91.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ13","2000_KOPCQ13","T4","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",9.34,68.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ14","2000_KOPCQ14","T1","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",1.72,68.0,"KRMD","MAPE","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ14","2000_KOPCQ14","T2","Ficus sp","Ficus","Native","Plantae","Tracheophyta",8.00,196.0,"KRMD","FICUS+","NA","NA","NA"
2000,"Korangamudi","Korangumudi","KOPCQ14","2000_KOPCQ14","T3","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",3.29,78.0,"KRMD","MAPE","NA","NA","NA"
