Scientific,Species,Diet.5Cat,Stratum,Replicate,SurveyID,Point,Time,Number,Distance,HSF,Remarks
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,25,FR2,10,8:11,2,30,H,Exiting plot
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,C_Shade Tea,30,ST2,15,9:21,3,30,F,"Flying over canopy, out of plot"
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,C_Shade Tea,24,ST2,9,8:16,2,10,F,"Flying over canopy, out of plot"
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,13,FR1,13,8:26,1,0,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,30,FR2,15,8:53,2,30,H,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,A_Con Tea,25,CT2,10,8:05,1,30,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,12,FR1,12,8:18,1,10,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,12,FR1,12,8:18,2,15,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,B_Org Tea,33,OT3,3,7:20,2,30,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,C_Shade Tea,15,ST1,15,8:41,1,30,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,A_Con Tea,45,CT3,15,8:50,1,30,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,B_Org Tea,34,OT3,4,7:27,1,10,S,Exiting plot
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,C_Shade Tea,44,ST3,14,8:54,1,15,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,E_Rainforest,9,RF1,9,7:53,2,30,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,C_Shade Tea,44,ST3,14,8:54,1,15,F,Flying through plot
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,C_Shade Tea,43,ST3,13,8:46,2,50,H,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,B_Org Tea,38,OT3,8,8:08,1,20,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,26,FR2,11,8:22,2,15,H,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,B_Org Tea,39,OT3,9,8:15,2,20,S,Entering plot. Near Sinna Dorai Bungalow
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,B_Org Tea,36,OT3,6,7:48,2,30,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,A_Con Tea,26,CT2,11,8:12,1,15,H,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,C_Shade Tea,14,ST1,14,8:33,2,15,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,A_Con Tea,40,CT3,10,8:05,2,50,H,Exiting plot. On Eucalyptus swamp
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,30,FR2,15,8:53,2,15,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,15,FR1,15,8:42,3,5,F,"Flying over canopy, out of plot. Heard."
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,C_Shade Tea,3,ST1,3,7:00,1,50,H,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,D_Fragment,8,FR1,8,7:46,1,15,S,
Merops leschenaulti,Chestnut-headed Bee-eater,Invertebrate,A_Con Tea,26,CT2,11,8:12,2,30,H,
Microcarbo niger,Little Cormorant,VertFishScav,A_Con Tea,41,CT3,11,8:13,1,10,S,Bordering Swamp
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,36,ST3,6,7:39,1,30,S,At stream edge
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,16,CT2,1,6:57,1,20,H,
Motacilla cinerea,Gray Wagtail,Invertebrate,B_Org Tea,21,OT2,6,7:22,1,30,H,
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,23,CT2,8,7:51,1,10,S,Entering plot
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,15,ST1,15,8:41,1,10,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,20,CT2,5,7:29,1,15,H,
Motacilla cinerea,Gray Wagtail,Invertebrate,B_Org Tea,20,OT2,5,7:14,1,10,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,44,ST3,14,8:54,1,20,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,21,CT2,6,7:36,1,15,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,2,CT1,2,7:12,1,10,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,E_Rainforest,23,RF2,8,7:34,1,10,S,Entering plot
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,20,ST2,5,7:37,1,10,S,Possibly same as previous record
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,24,CT2,9,7:57,1,15,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,3,ST1,3,7:00,1,20,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,E_Rainforest,14,RF1,14,8:37,1,0,S,Entering plot
Motacilla cinerea,Gray Wagtail,Invertebrate,B_Org Tea,22,OT2,7,7:30,1,20,H,
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,9,ST1,9,7:56,1,20,S,Exiting plot
Motacilla cinerea,Gray Wagtail,Invertebrate,E_Rainforest,17,RF2,2,6:40,1,10,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,19,ST2,4,7:29,1,15,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,31,ST3,1,6:46,1,10,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,22,CT2,7,7:43,1,20,H,
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,24,ST2,9,8:16,1,10,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,12,CT1,12,8:22,1,15,F,"Flying over canopy, out of plot"
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,42,ST3,12,8:37,1,5,S,Exiting plot
Motacilla cinerea,Gray Wagtail,Invertebrate,B_Org Tea,28,OT2,13,8:12,1,10,S,
Motacilla cinerea,Gray Wagtail,Invertebrate,C_Shade Tea,44,ST3,14,8:54,1,15,S,Entering plot. Noise from nearby tea-pickers
Motacilla cinerea,Gray Wagtail,Invertebrate,B_Org Tea,6,OT1,6,7:48,1,20,H,
Motacilla cinerea,Gray Wagtail,Invertebrate,A_Con Tea,13,CT1,13,8:29,1,30,H,Exiting plot
Muscicapa dauurica,Asian Brown Flycatcher,Invertebrate,C_Shade Tea,7,ST1,7,7:37,1,10,S,Partly cloudy
Muscicapa dauurica,Asian Brown Flycatcher,Invertebrate,D_Fragment,34,FR3,4,7:14,1,5,H,
Muscicapa dauurica,Asian Brown Flycatcher,Invertebrate,D_Fragment,3,FR1,3,7:01,1,0,S,
Muscicapa dauurica,Asian Brown Flycatcher,Invertebrate,D_Fragment,24,FR2,9,8:01,1,5,S,
Muscicapa dauurica,Asian Brown Flycatcher,Invertebrate,C_Shade Tea,35,ST3,5,7:31,1,15,S,
Muscicapa dauurica,Asian Brown Flycatcher,Invertebrate,C_Shade Tea,10,ST1,10,8:03,1,15,S,
Muscicapa dauurica,Asian Brown Flycatcher,Invertebrate,C_Shade Tea,30,ST2,15,9:21,1,10,S,
Muscicapa muttui,Brown-breasted Flycatcher,Invertebrate,E_Rainforest,32,RF3,2,6:48,1,5,S,
Muscicapa muttui,Brown-breasted Flycatcher,Invertebrate,E_Rainforest,38,RF3,8,07:35,1,20,H,"High-pitched, thin whistle. ""pssssseuu"". Thrush? Longer than typical Thrush call though"
Muscicapa muttui,Brown-breasted Flycatcher,Invertebrate,E_Rainforest,42,RF3,12,08:11,1,10,H,"Entering plot. High-pitched, thin whistle. ""pssssseuu"". Thrush? Longer than typical Thrush call though"
Muscicapa muttui,Brown-breasted Flycatcher,Invertebrate,D_Fragment,31,FR3,1,06:48,1,20,H,"High-pitched, thin whistle. ""pssssseuu"". Thrush? Longer than typical Thrush call though"
Muscicapa muttui,Brown-breasted Flycatcher,Invertebrate,D_Fragment,41,FR3,11,08:12,1,10,H,"Entering plot. High-pitched, thin whistle. ""pssssseuu"". Thrush? Longer than typical Thrush call though"
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,8,FR1,8,7:46,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,39,FR3,9,7:56,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,35,ST3,5,7:31,1,30,S,Entering plot. At stream edge
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,1,FR1,1,6:44,1,10,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,27,RF2,12,8:16,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,41,RF3,11,8:00,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,43,FR3,13,8:29,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,31,ST3,1,6:46,1,30,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,A_Con Tea,19,CT2,4,7:20,1,20,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,A_Con Tea,42,CT3,12,8:21,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,B_Org Tea,30,OT2,15,8:29,1,20,H,Entering plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,21,ST2,6,7:46,1,30,S,Exiting plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,4,FR1,4,7:08,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,7,ST1,7,7:37,1,5,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,38,FR3,8,7:45,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,16,RF2,1,6:30,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,11,RF1,11,8:10,1,10,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,25,FR2,10,8:11,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,12,FR1,12,8:18,1,5,H,Entering plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,36,FR3,6,7:28,1,10,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,11,RF1,11,8:10,1,10,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,42,RF3,12,8:11,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,B_Org Tea,31,OT3,1,6:58,2,15,S,Chasing each other
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,6,FR1,6,7:26,1,15,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,10,ST1,10,8:03,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,9,FR1,9,7:55,1,10,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,33,ST3,3,7:08,2,50,S,Entering plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,9,FR1,9,7:55,1,0,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,11,ST1,11,8:10,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,19,ST2,4,7:29,1,20,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,34,FR3,4,7:14,1,20,H,Entering plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,10,FR1,10,8:03,1,0,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,23,FR2,8,7:52,1,5,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,5,FR1,5,7:17,1,5,S,"Entering plot. Weather: clear, sunny"
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,A_Con Tea,21,CT2,6,7:36,1,0,S,Entering plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,24,ST2,9,8:16,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,A_Con Tea,36,CT3,6,7:33,1,5,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,19,RF2,4,6:59,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,45,FR3,15,8:48,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,7,FR1,7,7:34,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,A_Con Tea,31,CT3,1,6:50,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,18,ST2,3,7:19,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,B_Org Tea,16,OT2,1,6:43,1,50,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,7,RF1,7,7:35,1,20,H,Exiting plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,22,FR2,7,7:44,1,15,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,10,FR1,10,8:03,1,5,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,34,ST3,4,7:21,1,30,S,Entering plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,28,ST2,13,8:59,1,15,S,"Entering plot. Point overlaps with ST1, Point 15"
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,18,RF2,3,6:51,1,15,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,22,FR2,7,7:44,1,10,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,33,ST3,3,7:08,1,15,S,Possibly same as previous record
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,22,FR2,7,7:44,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,B_Org Tea,41,OT3,11,8:38,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,B_Org Tea,39,OT3,9,8:15,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,21,FR2,6,7:35,2,15,S,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,31,ST3,1,6:46,1,30,S,Exiting plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,22,ST2,7,7:57,1,15,H,Possibly same as previous record
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,20,ST2,5,7:37,1,50,H,Exiting plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,23,FR2,8,7:52,1,15,H,Exiting plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,E_Rainforest,45,RF3,15,8:31,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,18,FR2,3,7:08,2,10,H,Entering plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,A_Con Tea,16,CT2,1,6:57,1,50,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,19,FR2,4,7:16,1,20,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,19,FR2,4,7:16,1,10,H,Exiting plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,45,FR3,15,8:48,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,D_Fragment,21,FR2,6,7:35,1,10,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,A_Con Tea,18,CT2,3,7:13,1,15,H,Exiting plot
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,31,ST3,1,6:46,1,30,H,
Myophonus horsfieldii,Malabar Whistling-Thrush,Invertebrate,C_Shade Tea,2,ST1,2,6:51,1,20,S,Approximation. Seen while exiting plot
Nisaetus kelaarti,Legge's Hawk-Eagle,VertFishScav,D_Fragment,16,FR2,1,6:42,1,5,S,Exiting plot. Barring both horizontal and vertical until feet. Rudimentary photograph taken
Nisaetus kelaarti,Legge's Hawk-Eagle,VertFishScav,C_Shade Tea,25,ST2,10,8:28,1,100,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,24,FR2,9,8:01,1,15,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,42,FR3,12,8:20,1,30,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,1,FR1,1,6:44,1,30,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,16,FR2,1,6:42,1,50,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,25,FR2,10,8:11,1,30,H,Exiting plot
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,C_Shade Tea,40,ST3,10,8:18,1,30,S,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,4,FR1,4,7:08,2,20,S,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,39,FR3,9,7:56,1,15,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,25,FR2,10,8:11,1,20,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,E_Rainforest,29,RF2,14,8:35,1,5,S,Male
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,43,FR3,13,8:29,2,15,S,"Seen sealing hole for a potential nest. Large Cullenia tree. GPS location: 10.33572, 76.969444"
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,8,FR1,8,7:46,1,10,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,29,FR2,14,8:46,1,20,H,Exiting plot
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,26,FR2,11,8:22,2,5,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,C_Shade Tea,38,ST3,8,7:57,1,100,H,Entering plot
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,E_Rainforest,24,RF2,9,7:47,1,100,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,D_Fragment,16,FR2,1,6:42,1,20,H,
Ocyceros griseus,Malabar Gray Hornbill,FruiNect,E_Rainforest,30,RF2,15,8:46,1,30,S,
Oriolus kundoo,Indian Golden Oriole,Omnivore,B_Org Tea,35,OT3,5,7:39,2,10,S,Female
Oriolus kundoo,Indian Golden Oriole,Omnivore,C_Shade Tea,30,ST2,15,9:21,1,15,S,Female
Oriolus kundoo,Indian Golden Oriole,Omnivore,C_Shade Tea,23,ST2,8,8:07,1,20,S,Male
Oriolus kundoo,Indian Golden Oriole,Omnivore,B_Org Tea,33,OT3,3,7:20,2,5,S,Entering plot. Female
Oriolus kundoo,Indian Golden Oriole,Omnivore,B_Org Tea,35,OT3,5,7:39,1,10,S,Male
Oriolus kundoo,Indian Golden Oriole,Omnivore,B_Org Tea,37,OT3,7,7:58,1,10,S,Female
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,5,ST1,5,7:20,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,22,OT2,7,7:30,2,15,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,D_Fragment,14,FR1,14,8:34,1,10,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,1,ST1,1,6:44,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,31,ST3,1,6:46,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,3,OT1,3,7:26,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,29,ST2,14,9:08,2,20,H,Exiting plot
Orthotomus sutorius,Common Tailorbird,Invertebrate,D_Fragment,19,FR2,4,7:16,1,15,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,6,OT1,6,7:48,1,15,S,
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,45,ST3,15,9:15,1,5,S,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,40,CT3,10,8:05,1,30,H,Exiting plot
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,8,OT1,8,8:03,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,23,OT2,8,7:37,1,15,H,Exiting plot
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,36,CT3,6,7:33,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,25,CT2,10,8:05,1,20,H,Exiting plot
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,42,CT3,12,8:21,1,20,S,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,43,CT3,13,8:32,1,20,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,44,CT3,14,8:40,2,20,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,36,OT3,6,7:48,1,20,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,4,CT1,4,7:26,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,27,CT2,12,8:14,2,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,1,CT1,1,7:04,1,5,S,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,18,CT2,3,7:13,1,15,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,9,CT1,9,8:01,1,20,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,44,ST3,14,8:54,2,15,S,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,19,CT2,4,7:20,1,20,H,Partly cloudy
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,7,ST1,7,7:37,2,10,S,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,39,OT3,9,8:15,1,15,H,Possibly same as previous record
Orthotomus sutorius,Common Tailorbird,Invertebrate,E_Rainforest,29,RF2,14,8:35,1,15,H,Alarm calls
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,27,OT2,12,8:05,2,10,H,Alarm calls
Orthotomus sutorius,Common Tailorbird,Invertebrate,D_Fragment,14,FR1,14,8:34,1,20,H,Exiting plot
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,38,OT3,8,8:08,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,33,OT3,3,7:20,1,0,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,A_Con Tea,43,CT3,13,8:32,1,10,H,Exiting plot
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,10,ST1,10,8:03,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,7,OT1,7,7:55,1,30,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,41,ST3,11,8:26,1,20,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,23,ST2,8,8:07,1,20,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,B_Org Tea,23,OT2,8,7:37,1,15,H,
Orthotomus sutorius,Common Tailorbird,Invertebrate,C_Shade Tea,32,ST3,2,6:59,1,10,S,
Passer domesticus,House Sparrow,PlantSeed,B_Org Tea,28,OT2,13,8:12,1,10,S,Male
Passer domesticus,House Sparrow,PlantSeed,B_Org Tea,29,OT2,14,8:20,2,15,H,
Pavo cristatus,Indian Peafowl,PlantSeed,B_Org Tea,16,OT2,1,6:43,1,50,H,
Pavo cristatus,Indian Peafowl,PlantSeed,B_Org Tea,29,OT2,14,8:20,1,30,S,Male
Pavo cristatus,Indian Peafowl,PlantSeed,B_Org Tea,31,OT3,1,6:58,6,30,S,Females and young birds
Pavo cristatus,Indian Peafowl,PlantSeed,A_Con Tea,36,CT3,6,7:33,1,100,H,
Pavo cristatus,Indian Peafowl,PlantSeed,B_Org Tea,1,OT1,1,7:09,1,100,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,20,RF2,5,7:08,2,10,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,1,RF1,1,6:47,2,10,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,34,RF3,4,7:04,2,30,H,Alarm calls
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,35,RF3,5,7:12,2,50,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,30,RF2,15,8:46,2,15,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,C_Shade Tea,21,ST2,6,7:46,1,30,H,Exiting plot
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,D_Fragment,5,FR1,5,7:17,2,20,H,Exiting plot
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,9,RF1,9,7:53,1,30,H,Singing
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,C_Shade Tea,1,ST1,1,6:44,1,30,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,18,RF2,3,6:51,2,20,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,D_Fragment,31,FR3,1,6:48,1,30,H,Distance approximation
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,6,RF1,6,7:27,1,15,H,Exiting plot
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,37,RF3,7,7:27,2,30,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,18,RF2,3,6:51,2,10,H,Exiting plot
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,33,RF3,3,6:57,2,10,H,Entering plot. Duetting
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,32,RF3,2,6:48,1,30,H,Entering plot
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,42,RF3,12,8:11,2,20,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,C_Shade Tea,26,ST2,11,8:36,1,20,H,
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,E_Rainforest,20,RF2,5,7:08,2,10,H,Participating in mixed flock hunting-party
Pellorneum ruficeps,Puff-throated Babbler,Invertebrate,D_Fragment,16,FR2,1,6:42,2,20,H,
